181
215
159
217
202
221
182
210
181
222
170
211
169
221
193
213
192
222
283
216
264
221
304
218
284
211
286
223
273
213
275
223
295
212
296
222
147
186
213
184
179
170
179
183
161
173
162
184
197
173
196
184
261
184
317
186
291
171
291
184
275
174
276
185
306
174
305
185
238
281
235
302
220
221
249
222
211
270
259
271
200
289
267
290
215
300
254
301
218
294
252
295
186
334
271
337
233
329
232
338
209
328
254
329
209
335
253
336
231
339
231
353
208
337
252
339
205
347
254
348
110
187
335
187
107
216
335
218
227
406
107
244
109
271
113
298
119
324
130
349
147
370
169
388
195
401
335
244
331
270
327
295
321
320
311
344
297
366
279
385
257
400
